-30 , -30.7779 , -230.817 , 1.39146
-30 , -30.6306 , -226.489 , 1.34237
-30 , -30.9251 , -225.927 , 0.164268
-30 , -30.3115 , -230.053 , -1.38199
-30 , -29.4034 , -229.343 , 0.2379
-30 , -30.0906 , -229.813 , -0.1548
-30 , -31.2933 , -231.712 , -0.645676
-30 , -30.7042 , -229.476 , 0.753319
-30 , -30.9251 , -228.343 , 0.385162
-30 , -31.146 , -231.056 , -0.915657
-30 , -31.4896 , -228.032 , 0.998756
-30 , -30.287 , -230.035 , -0.670219
-30 , -29.6734 , -230.058 , -0.00753784
-30 , -29.6734 , -228.403 , 0.556969
-30 , -29.8452 , -230.188 , -0.572044
-30 , -31.146 , -229.099 , 0.360619
-30 , -30.9742 , -233.182 , -1.45562
-30 , -29.747 , -236.24 , -1.03838
-30 , -31.0969 , -233.655 , 1.0233
-30 , -30.4833 , -233.88 , -0.0811691
-30 , -30.5324 , -231.026 , 1.04784
-30 , -30.3852 , -231.048 , -0.00753784
-30 , -29.1089 , -231.989 , -0.326607
-30 , -31.0233 , -229.57 , 0.851494
-30 , -29.8452 , -230.87 , -0.326607
-30 , -29.3052 , -234.846 , -1.35744
-30 , -30.5324 , -231.889 , 1.04784
-30 , -29.477 , -229.793 , 0.728775
-30 , -29.5752 , -227.852 , 0.655144
-30 , -29.747 , -228.236 , -0.130257
-30 , -30.4588 , -224.763 , 1.19511
-30 , -30.5079 , -229.546 , -1.60288
-30 , -31.3669 , -231.402 , -0.621132
-30 , -30.9497 , -226.406 , 1.71053
-30 , -28.4953 , -229.348 , -0.989288
-30 , -29.7225 , -229.714 , -0.130257
-30 , -30.7042 , -231.427 , -0.572044
-30 , -29.7225 , -225.787 , 1.95596
-30 , -28.8144 , -224.788 , 0.336075
-30 , -29.6243 , -224.521 , 0.0906372
-30 , -30.0661 , -222.504 , 0.679688
-30 , -31.1215 , -218.385 , 1.416
-30 , -29.5998 , -220.439 , -0.670219
-30 , -31.0969 , -223.897 , -1.21018
-30 , -30.557 , -223.623 , 0.0906372
-30 , -30.1888 , -223.503 , 0.0415497
-30 , -31.2687 , -223.244 , 0.0906372
-30 , -30.6797 , -224.622 , -0.449326
-30 , -29.8943 , -225.631 , -0.351151
-30 , -30.9006 , -227.964 , -0.768394
-30 , -30.827 , -226.85 , 0.385162
-30 , -30.3606 , -226.656 , 0.0660934
-30 , -30.6797 , -223.269 , 1.12148
-30 , -30.9988 , -227.732 , -1.48016
-30 , -30.9742 , -229.505 , -0.596588
-30 , -31.2933 , -225.757 , 1.26874
-30 , -30.8024 , -226.808 , -0.351151
